Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Russian Federation,RUS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.135,..,..,..,..
Russian Federation,RUS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.36,..,..,..,..
Russian Federation,RUS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.739,..,..,..,..
Rwanda,RWA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.919,..,..,..,..
Rwanda,RWA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.481,..,..,..,..
Rwanda,RWA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.136,..,..,..,..
Rwanda,RWA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.19,..,..,..,..
Rwanda,RWA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.58,..,..,..,..
Rwanda,RWA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.303,..,..,..,..
Sao Tome and Principe,STP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.015,..,..,..,..
Sao Tome and Principe,STP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.241,..,..,..,..
Sao Tome and Principe,STP,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.392,..,..,..,..
Sao Tome and Principe,STP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.117,..,..,..,..
Sao Tome and Principe,STP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.477,..,..,..,..
Sao Tome and Principe,STP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,1.046,..,..,..,..
Saudi Arabia,SAU,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.031,..,..,..,..
Saudi Arabia,SAU,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.739,..,..,..,..
Saudi Arabia,SAU,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.303,..,..,..,..
Saudi Arabia,SAU,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.173,..,..,..,..
Saudi Arabia,SAU,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.457,..,..,..,..
Saudi Arabia,SAU,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.738,..,..,..,..
Senegal,SEN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.377,..,..,..,..
Senegal,SEN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.422,..,..,..,..
Senegal,SEN,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.124,..,..,..,..
Senegal,SEN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.19,..,..,..,..
Senegal,SEN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.401,..,..,..,..
Senegal,SEN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.677,..,..,..,..
Serbia,SRB,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.998,..,..,..,..
Serbia,SRB,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.872,..,..,..,..
Serbia,SRB,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.612,..,..,..,..
Serbia,SRB,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.096,..,..,..,..
Serbia,SRB,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.572,..,..,..,..
Serbia,SRB,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.92,..,..,..,..
Seychelles,SYC,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.088,..,..,..,..
Seychelles,SYC,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.476,..,..,..,..
Seychelles,SYC,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.875,..,..,..,..
Seychelles,SYC,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.095,..,..,..,..
Seychelles,SYC,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.381,..,..,..,..
Seychelles,SYC,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,1.094,..,..,..,..
Sierra Leone,SLE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.754,..,..,..,..
Sierra Leone,SLE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.298,..,..,..,..
Sierra Leone,SLE,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.257,..,..,..,..
Sierra Leone,SLE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.122,..,..,..,..
Sierra Leone,SLE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.655,..,..,..,..
Sierra Leone,SLE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.756,..,..,..,..
Singapore,SGP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.611,..,..,..,..
Singapore,SGP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.615,..,..,..,..
Singapore,SGP,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.324,..,..,..,..
Singapore,SGP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.102,..,..,..,..
Singapore,SGP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.519,..,..,..,..
Singapore,SGP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.605,..,..,..,..
Sint Maarten (Dutch part),SXM,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.864,..,..,..,..
Sint Maarten (Dutch part),SXM,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.905,..,..,..,..
Sint Maarten (Dutch part),SXM,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.328,..,..,..,..
Sint Maarten (Dutch part),SXM,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.195,..,..,..,..
Sint Maarten (Dutch part),SXM,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,1.26,..,..,..,..
Sint Maarten (Dutch part),SXM,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.91,..,..,..,..
Slovak Republic,SVK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.667,..,..,..,..
Slovak Republic,SVK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.634,..,..,..,..
Slovak Republic,SVK,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.311,..,..,..,..
Slovak Republic,SVK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.077,..,..,..,..
Slovak Republic,SVK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.35,..,..,..,..
Slovak Republic,SVK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.974,..,..,..,..
Slovenia,SVN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.698,..,..,..,..
Slovenia,SVN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.669,..,..,..,..
Slovenia,SVN,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.346,..,..,..,..
Slovenia,SVN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.072,..,..,..,..
Slovenia,SVN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.29,..,..,..,..
Slovenia,SVN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.722,..,..,..,..
South Africa,ZAF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.059,..,..,..,..
South Africa,ZAF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.727,..,..,..,..
South Africa,ZAF,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.852,..,..,..,..
South Africa,ZAF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.129,..,..,..,..
South Africa,ZAF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.633,..,..,..,..
South Africa,ZAF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.702,..,..,..,..
South Asia,SAS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.076,..,..,..,..
South Asia,SAS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.842,..,..,..,..
South Asia,SAS,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.318,..,..,..,..
South Asia,SAS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.172,..,..,..,..
South Asia,SAS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.422,..,..,..,..
South Asia,SAS,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.729,..,..,..,..
Spain,ESP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.623,..,..,..,..
Spain,ESP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.796,..,..,..,..
Spain,ESP,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.211,..,..,..,..
Spain,ESP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.053,..,..,..,..
Spain,ESP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.278,..,..,..,..
Spain,ESP,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.739,..,..,..,..
Sri Lanka,LKA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.999,..,..,..,..
Sri Lanka,LKA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.899,..,..,..,..
Sri Lanka,LKA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.192,..,..,..,..
Sri Lanka,LKA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.321,..,..,..,..
Sri Lanka,LKA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.493,..,..,..,..
Sri Lanka,LKA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.799,..,..,..,..
St. Kitts and Nevis,KNA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.716,..,..,..,..
St. Kitts and Nevis,KNA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.648,..,..,..,..
St. Kitts and Nevis,KNA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.333,..,..,..,..
St. Kitts and Nevis,KNA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.136,..,..,..,..
St. Kitts and Nevis,KNA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.425,..,..,..,..
St. Kitts and Nevis,KNA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.74,..,..,..,..
St. Lucia,LCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.848,..,..,..,..
St. Lucia,LCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.479,..,..,..,..
St. Lucia,LCA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.334,..,..,..,..
St. Lucia,LCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.205,..,..,..,..
St. Lucia,LCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.509,..,..,..,..
St. Lucia,LCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.888,..,..,..,..
St. Vincent and the Grenadines,VCT,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.78,..,..,..,..
St. Vincent and the Grenadines,VCT,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.427,..,..,..,..
St. Vincent and the Grenadines,VCT,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.605,..,..,..,..
St. Vincent and the Grenadines,VCT,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.229,..,..,..,..
St. Vincent and the Grenadines,VCT,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.822,..,..,..,..
St. Vincent and the Grenadines,VCT,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,1.269,..,..,..,..
Sub-Saharan Africa,SSF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.92,..,..,..,..
Sub-Saharan Africa,SSF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.535,..,..,..,..
Sub-Saharan Africa,SSF,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.252,..,..,..,..
Sub-Saharan Africa,SSF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.144,..,..,..,..
Sub-Saharan Africa,SSF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.52,..,..,..,..
Sub-Saharan Africa,SSF,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.829,..,..,..,..
Sudan,SDN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.203,..,..,..,..
Sudan,SDN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.48,..,..,..,..
Sudan,SDN,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.509,..,..,..,..
Sudan,SDN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.211,..,..,..,..
Sudan,SDN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.547,..,..,..,..
Sudan,SDN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.723,..,..,..,..
Suriname,SUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.412,..,..,..,..
Suriname,SUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.8,..,..,..,..
Suriname,SUR,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.78,..,..,..,..
Suriname,SUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.136,..,..,..,..
Suriname,SUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.585,..,..,..,..
Suriname,SUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,1.256,..,..,..,..
Sweden,SWE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.644,..,..,..,..
Sweden,SWE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.773,..,..,..,..
Sweden,SWE,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.347,..,..,..,..
Sweden,SWE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.085,..,..,..,..
Sweden,SWE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.47,..,..,..,..
Sweden,SWE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.766,..,..,..,..
Switzerland,CHE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.675,..,..,..,..
Switzerland,CHE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.577,..,..,..,..
Switzerland,CHE,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.249,..,..,..,..
Switzerland,CHE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.067,..,..,..,..
Switzerland,CHE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.212,..,..,..,..
Switzerland,CHE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.743,..,..,..,..
"Taiwan, China",TWN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.911,..,..,..,..
"Taiwan, China",TWN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.75,..,..,..,..
"Taiwan, China",TWN,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.475,..,..,..,..
"Taiwan, China",TWN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.134,..,..,..,..
"Taiwan, China",TWN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.857,..,..,..,..
"Taiwan, China",TWN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.863,..,..,..,..
Tajikistan,TJK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.823,..,..,..,..
Tajikistan,TJK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.628,..,..,..,..
Tajikistan,TJK,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.439,..,..,..,..
Tajikistan,TJK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.16,..,..,..,..
Tajikistan,TJK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.552,..,..,..,..
Tajikistan,TJK,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.425,..,..,..,..
Tanzania,TZA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.657,..,..,..,..
Tanzania,TZA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.518,..,..,..,..
Tanzania,TZA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.208,..,..,..,..
Tanzania,TZA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.155,..,..,..,..
Tanzania,TZA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.557,..,..,..,..
Tanzania,TZA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.504,..,..,..,..
Thailand,THA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.942,..,..,..,..
Thailand,THA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.786,..,..,..,..
Thailand,THA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.488,..,..,..,..
Thailand,THA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.114,..,..,..,..
Thailand,THA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.896,..,..,..,..
Thailand,THA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.746,..,..,..,..
Togo,TGO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,..,..,..,..,..
Togo,TGO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,..,..,..,..,..
Togo,TGO,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,..,..,..,..,..
Togo,TGO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,..,..,..,..,..
Togo,TGO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,..,..,..,..,..
Togo,TGO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,..,..,..,..,..
Trinidad and Tobago,TTO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,1.047,..,..,..,..
Trinidad and Tobago,TTO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.979,..,..,..,..
Trinidad and Tobago,TTO,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.361,..,..,..,..
Trinidad and Tobago,TTO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.167,..,..,..,..
Trinidad and Tobago,TTO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.612,..,..,..,..
Trinidad and Tobago,TTO,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.763,..,..,..,..
Tunisia,TUN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.841,..,..,..,..
Tunisia,TUN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,1.127,..,..,..,..
Tunisia,TUN,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.482,..,..,..,..
Tunisia,TUN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.181,..,..,..,..
Tunisia,TUN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.318,..,..,..,..
Tunisia,TUN,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.527,..,..,..,..
Türkiye,TUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.817,..,..,..,..
Türkiye,TUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.85,..,..,..,..
Türkiye,TUR,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.271,..,..,..,..
Türkiye,TUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.127,..,..,..,..
Türkiye,TUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.36,..,..,..,..
Türkiye,TUR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.448,..,..,..,..
Turks and Caicos Islands,TCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.645,..,..,..,..
Turks and Caicos Islands,TCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.556,..,..,..,..
Turks and Caicos Islands,TCA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.296,..,..,..,..
Turks and Caicos Islands,TCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.117,..,..,..,..
Turks and Caicos Islands,TCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.532,..,..,..,..
Turks and Caicos Islands,TCA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.663,..,..,..,..
Uganda,UGA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.853,..,..,..,..
Uganda,UGA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.494,..,..,..,..
Uganda,UGA,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.196,..,..,..,..
Uganda,UGA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.184,..,..,..,..
Uganda,UGA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.495,..,..,..,..
Uganda,UGA,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.528,..,..,..,..
United Arab Emirates,ARE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.856,..,..,..,..
United Arab Emirates,ARE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.562,..,..,..,..
United Arab Emirates,ARE,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.269,..,..,..,..
United Arab Emirates,ARE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.149,..,..,..,..
United Arab Emirates,ARE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.388,..,..,..,..
United Arab Emirates,ARE,Food Prices for Nutrition 2.0,FPN 2.0,Cost of vegetables,CoHD_v,0.532,..,..,..,..
United Kingdom,GBR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of animal-source foods,CoHD_asf,0.494,..,..,..,..
United Kingdom,GBR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of fruits,CoHD_f,0.533,..,..,..,..
United Kingdom,GBR,Food Prices for Nutrition 2.0,FPN 2.0,"Cost of legumes, nuts and seeds",CoHD_lns,0.195,..,..,..,..
United Kingdom,GBR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of oils and fats,CoHD_of,0.053,..,..,..,..
United Kingdom,GBR,Food Prices for Nutrition 2.0,FPN 2.0,Cost of starchy staples,CoHD_ss,0.147,..,..,..,..
